Tipo;Ítem inventariable;Producto con variantes;Venta en negativo;Nombre;Referencia;Unidad de medida;Categoría;Descripción;Costo inicial;Precio base;Impuesto;Precio total;Precio: General;Código cuenta contable;Cuenta contable;Código cuenta de inventario;Cuenta de inventario;Código cuenta de costo de venta;Cuenta de costo de venta;Código de barras
Producto;Si;No;Si;MEDIA HOMBRE MEDIA CAÑA FANTASIA MULTIRAYAS NEGRO/GRIS MELANGE;TX280440001-67;Unidad;TEXTIL;MEDIAS FANTASIA;7990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MEDIA HOMBRE MEDIA CAÑA FANTASIA MULTIRAYAS GRIS OSCURO/GRIS CLARO;TX280450022-68;Unidad;TEXTIL;MEDIAS FANTASIA;7990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MEDIA HOMBRE MEDIA CAÑA FANTASIA ROMBO CHICO GRIS OSCURO/ CLARO;TX280460022-68;Unidad;TEXTIL;MEDIAS FANTASIA;7990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MEDIA HOMBRE MEDIA CAÑA FANTASIA ROMBO CHICO GRIS CLARO / OSCURO;TX280470068-22;Unidad;TEXTIL;MEDIAS FANTASIA;7990;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MOCHILA TECH 210512 CORDURA NEGRO;MG161174101;Unidad;MARRO GRANDE;TECH;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"MOCHILA TECH 21066	CORDURA NEGRO";MG161184101;Unidad;MARRO GRANDE;TECH;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MOCHILA TECH 2551 CORDURA AZUL;MG161144101;Unidad;MARRO GRANDE;TECH;109990;109990;;109990;109990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"MOCHILA TECH 21076	CORDURA NEGRO";MG161204101;Unidad;MARRO GRANDE;TECH;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"MOCHILA TECH 2551 CORDURA	NEGRO";MG161154101;Unidad;MARRO GRANDE;TECH;109990;109990;;109990;109990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MOCHILA TECH 2551 CORDURA GRIS;MG161164112;Unidad;MARRO GRANDE;TECH;109990;109990;;109990;109990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"MOCHILA TECH 40998	CORDURA NEGRO";MG161194101;Unidad;MARRO GRANDE;TECH;84990;84990;;84990;84990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BANDOLERA CARLA PELO HOLANDO;MG011063140;Unidad;MARRO GRANDE;BANDOLERA;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BANDOLERA CARLA PELO HEREFORD;MG011063139;Unidad;MARRO GRANDE;BANDOLERA;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ PELO HOLANDO;MC020173140;Unidad;MARRO CHICA;PORTALENTES;12990;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES LUZ PELO HEREFORD;MC020173139;Unidad;MARRO CHICA;PORTALENTES;12990;44990;;44990;44990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO ABC (LETRA C) BR/GZA CARAMELO/OLIVE;OT020830303-16;Unidad;ACCESORIOS;LLAVERO;29990;29990;;29990;29990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;PRODUCTOS OUTLET 67990;OUT67990;Unidad;OUTLET;OUTLET;67990;67990;;67990;67990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOLSO ROQUE BRIDGE NEGRO;MG011350301;Unidad;MARRO GRANDE;BOLSO;399990;399990;;399990;399990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOLSO ROQUE BRIDGE TABACO;MG011350304;Unidad;MARRO GRANDE;BOLSO;399990;399990;;399990;399990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CARTERA INES PELO HEREFORD;MG011333139;Unidad;MARRO GRANDE;CARTERA;144990;154990;;154990;154990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;CARTERA INES PELO HOLANDO;MG011333140;Unidad;MARRO GRANDE;CARTERA;144990;154990;;154990;154990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BANDOLERA MATILDA PELO HOLANDO;MG011343140;Unidad;MARRO GRANDE;BANDOLERA;89990;89990;;89990;89990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BANDOLERA MATILDA PELO HEREFORD;MG011343139;Unidad;MARRO GRANDE;BANDOLERA;89990;89990;;89990;89990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;PRODUCTO OUTLET 83990;OUT83990;Unidad;OUTLET;OUTLET;83990;83990;;83990;83990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO COMBINADO BRIDGE TABACO;OT020080004;Unidad;ACCESORIOS;LLAVERO;16990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO COMBINADO BRIDGE CARAMELO;OT020080003;Unidad;ACCESORIOS;LLAVERO;16990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA EMILIA NAPADO NEGRO;MG011130101;Unidad;MARRO GRANDE;CARTERA;210990;219990;;219990;219990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TOTE CACHI PELO HOLANDO;MG011323140;Unidad;MARRO GRANDE;TOTE;99990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BANDEJA CHICA PELO HOLANDO;OT021283140;Unidad;DECO;BANDEJA;29990;35990;;35990;35990;;Ventas;;Mercaderías;;Costo de la mercadería;OT021283140
Producto;Si;No;Si;BANDEJA CHICA PELO HEREFORD;OT021283139;Unidad;DECO;BANDEJA;29990;35990;;35990;35990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;No;PRODUCTO OUTLET 195990;OUT195990;Unidad;OUTLET;OUTLET;195990;195990;;195990;195990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO SEA LANA/POLYESTER GRIS OSCURO -M;OT260613822-M;Unidad;ACCESORIOS;SOMBRERO;36990;36990;;36990;36990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO SEA LANA/POLYESTER GRIS OSCURO - L;OT260613822-L;Unidad;ACCESORIOS;SOMBRERO;36990;36990;;36990;36990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO SEA LANA/POLYESTER BEIGE - M;OT260613811-M;Unidad;ACCESORIOS;SOMBRERO;36990;36990;;36990;36990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO SEA LANA/POLYESTER BEIGE - L;OT260613811-L;Unidad;ACCESORIOS;SOMBRERO;36990;36990;;36990;36990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"GORRO FRED	LANA/POLYESTER VISON - M";OT260603828-M;Unidad;ACCESORIOS;SOMBRERO;33990;33990;;33990;33990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"GORRO FRED	LANA/POLYESTER	 VISON - L";OT260603828-L;Unidad;ACCESORIOS;SOMBRERO;33990;33990;;33990;33990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER BEIGE - S;OT260593811-S;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER BEIGE - M;OT260593811-M;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER BEIGE - L;OT260593811-L;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER GRIS - S;OT260593812-S;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER GRIS - M;OT260593812-M;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER GRIS- L;OT260593812-L;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER CAFE- S;OT260593858-S;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER CAFE-M;OT260593858-M;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;OT260593858-M
Producto;Si;No;Si;BOINA CLYDE LANA/POLYESTER CAFE-L;OT260593858-L;Unidad;ACCESORIOS;SOMBRERO;59990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"SOMBRERO HENY	PAPEL	BEIGE/CHOCOLATE";OT260644311-52;Unidad;ACCESORIOS;SOMBRERO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO NINI PAPEL NATURAL;OT260664308;Unidad;ACCESORIOS;SOMBRERO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FELA RAFIA NATURAL;OT260674208;Unidad;ACCESORIOS;SOMBRERO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"SOMBRERO YULA	RAFIA NATURAL";OT260634208;Unidad;ACCESORIOS;SOMBRERO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"SOMBRERO GIA	RAFIA TOSTADO";OT260654221;Unidad;ACCESORIOS;SOMBRERO;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA INÉS BRIDGE NEGRO;MG011330301;Unidad;MARRO GRANDE;CARTERA;144990;154990;;154990;154990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA INÉS BRIDGE CARAMELO;MG011330303;Unidad;MARRO GRANDE;CARTERA;144990;154990;;154990;154990;;Ventas;;Mercaderías;;Costo de la mercadería;MG011330303
Producto;Si;No;Si;CARTERA INÉS BRIDGE MALBEC;MG011330315;Unidad;MARRO GRANDE;CARTERA;144990;154990;;154990;154990;;Ventas;;Mercaderías;;Costo de la mercadería;MG011330315
Producto;Si;No;Si;LLAVERO INICIALES NAPADO MALBEC;OT020340115;Unidad;ACCESORIOS;LLAVERO;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CINTURON RUS PELO MARRON ROJIZO S-M;OT021293148-S-M;Unidad;CINTURON;CINTURON;41990;41990;;41990;41990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"CINTURON RUS	PELO MARRON ROJIZO M-L";OT021293148-M-L;Unidad;CINTURON;CINTURON;41990;41990;;41990;41990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"CINTURON RUS	PELO BEIGE S-M";OT021293111-S-M;Unidad;CINTURON;CINTURON;41990;41990;;41990;41990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;"CINTURON RUS	PELO BEIGE M-L";OT021293111-M-L;Unidad;CINTURON;CINTURON;41990;41990;;41990;41990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ARO PASANTE MEDIANO FLOR PLATEADO;AS-AR000001;Unidad;BIJOU;AROS;392,48;3990;;3990;3990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-AR000001
Producto;Si;No;Si;PULSERA CRISTAL REDONDO C/ MARIPOSAS AZUL;AS-PU000001;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000001
Producto;Si;No;Si;PULSERA CRISTAL REDONDO C/ MARIPOSAS NEGRO;AS-PU000002;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000002
Producto;Si;No;Si;PULSERA CRISTAL REDONDO C/ MARIPOSAS PLATEADO;AS-PU000003;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000003
?Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS/OVALADAS VERDE;AS-PU000006;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000006
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS/OVALADAS GRIS;AS-PU000007;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000007
Producto;Si;No;Si;PULSERA REDONDA ACUARELA CELESTE;AS-PU000009;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000009
Producto;Si;No;Si;PULSERA CRISTAL FASCETADO VERDE TORNASOL;AS-PU000014;Unidad;BIJOU;PULSERA;355,73;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000014
Producto;Si;No;Si;PULSERA CRISTAL FASCETADO VIOLETA TORNASOL;AS-PU000015;Unidad;BIJOU;PULSERA;355,74;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000015
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS COBRE;AS-PU000016;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000016
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS ROJO;AS-PU000017;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000017
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS VERDE;AS-PU000018;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000018
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS CELESTE;AS-PU000019;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000019
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS ROSA;AS-PU000020;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000020
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS Y FASCETADAS VIOLETA;AS-PU000021;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000021
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS- CUADRADAS C/ FASCETADAS VIOLETA;AS-PU000026;Unidad;BIJOU;PULSERA;410,46;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000026
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS- CUADRADAS C/ FASCETADAS COBRE;AS-PU000027;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000027
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS- CUADRADAS C/ FASCETADAS ROJO;AS-PU000028;Unidad;BIJOU;PULSERA;410,46;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000028
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS- CUADRADAS C/ FASCETADAS ROSA;AS-PU000029;Unidad;BIJOU;PULSERA;410,46;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000029
Producto;Si;No;Si;PULSERA CUENTAS VIDRIO REDONDAS- CUADRADAS C/ FASCETADAS NEGRO;AS-PU000030;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000030
Producto;Si;No;Si;PULSERA DISCOS MADERA VIRGENCITA CARAMELO;AS-PU000034;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000034
Producto;Si;No;Si;PULSERA DISCOS MADERA VIRGENCITA CHOCOLATE;AS-PU000035;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000035
Producto;Si;No;Si;PULSERA DISCOS MADERA VIRGENCITA NEGRO;AS-PU000036;Unidad;BIJOU;PULSERA;383,1;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000036
Producto;Si;No;Si;PULSERA CUENTAS CRUZ MADERA;AS-PU000037;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000037
Producto;Si;No;Si;PULSERA CUENTAS FLOREADAS NARANJA;AS-PU000038;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000038
Producto;Si;No;Si;PULSERA CANUTILLO METAL/FASCETADAS C/ DIJES;AS-PU000042;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000042
Producto;Si;No;Si;PULSERA CANUTILLO METAL/FASCETADAS C/ MARIPOSASAS;AS-PU000043;Unidad;BIJOU;PULSERA;410,47;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000043
Producto;Si;No;Si;PULSERA CANUTILLO METAL/REDONDAS TORNASOL;AS-PU000048;Unidad;BIJOU;PULSERA;328,36;4990;;4990;4990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000048
Producto;Si;No;No;PULSERA CRISTAL ROMBO CELESTE;AS-PU000053;Unidad;BIJOU;PULSERA;164,18;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000053
Producto;Si;No;Si;PULSERA CRISTAL ROMBO BLANCO;AS-PU000054;Unidad;BIJOU;PULSERA;164,18;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000054
Producto;Si;No;Si;PULSERA CRISTAL ROMBO ROSA;AS-PU000055;Unidad;BIJOU;PULSERA;164,19;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000055
Producto;Si;No;Si;PULSERA CRISTAL ROMBO AZUL;AS-PU000056;Unidad;BIJOU;PULSERA;164,19;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000056
Producto;Si;No;Si;PULSERA CRISTAL ROMBO BEIGE;AS-PU000057;Unidad;BIJOU;PULSERA;164,18;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000057
Producto;Si;No;Si;PULSERA CRISTAL ROMBO VIOLETA;AS-PU000058;Unidad;BIJOU;PULSERA;164,18;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000058
Producto;Si;No;Si;PULSERA CRISTAL ROMBO GRIS;AS-PU000059;Unidad;BIJOU;PULSERA;164,18;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000059
Producto;Si;No;Si;PULSERA CRISTAL ROMBO ROJO;AS-PU000060;Unidad;BIJOU;PULSERA;164,19;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000060
Producto;Si;No;Si;PULSERA FASCETADA REDONDA Y OJO TURCO TRANSPARENTE;AS-PU000061;Unidad;BIJOU;PULSERA;259,95;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000061
Producto;Si;No;Si;PULSERA FASCETADA REDONDA Y OJO TURCO CELESTE;AS-PU000062;Unidad;BIJOU;PULSERA;259,95;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000062
Producto;Si;No;Si;PULSERA FASCETADA REDONDA Y OJO TURCO NEGRO;AS-PU000063;Unidad;BIJOU;PULSERA;259,95;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000063
Producto;Si;No;Si;PULSERA FASCETADA REDONDA Y OJO TURCO ROJO;AS-PU000064;Unidad;BIJOU;PULSERA;259,95;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000064
Producto;Si;No;Si;SET PULSERAS INFANTIL MARIPOSA;AS-PU000065;Unidad;BIJOU;PULSERA;328,37;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000065
Producto;Si;No;Si;SET PULSERAS INFANTIL LOVE;AS-PU000066;Unidad;BIJOU;PULSERA;328,38;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000066
Producto;Si;No;Si;PULSERA HILO REGULABLE OJO TURCO AZUL;AS-PU000067;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000067
Producto;Si;No;Si;PULSERA HILO REGULABLE OJO TURCO NEGRO;AS-PU000068;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000068
Producto;Si;No;Si;PULSERA HILO REGULABLE OJO TURCO AZUL/PLATEADO;AS-PU000069;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000069
Producto;Si;No;Si;PULSERA HILO TRENZADO REGULABLE Y OJO TURCO ROMBO AZUL;AS-PU000071;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000071
Producto;Si;No;Si;PULSERA HILO TRENZADO REGULABLE Y OJO TURCO CELESTE;AS-PU000072;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000072
Producto;Si;No;Si;PULSERA HILO REGULABLE FASCETADO Y OJO TURCO BLANCO;AS-PU000073;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000073
Producto;Si;No;Si;PULSERA HILO TRENZADO REGULABLE Y OJO TURCO REDONDO AZUL;AS-PU000074;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000074
Producto;Si;No;Si;PULSERA HILO TRENZADO REGULABLE Y OJO TURCO REDONDO CAMEL;AS-PU000075;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000075
Producto;Si;No;Si;PULSERA HILO TRENZADO REGULABLE Y MANITO CELESTE;AS-PU000076;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000076
Producto;Si;No;Si;PULSERA REGULABLE CANUTILLO ROJO Y TRIANGULO BRILLO;AS-PU000077;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000077
Producto;Si;No;Si;PULSERA REGULABLE CANUTILLO ROJO Y CORAZÓN BRILLO;AS-PU000078;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000078
Producto;Si;No;Si;PULSERA REGULABLE CUENTAS Y DIJE MANITO ROJO;AS-PU000079;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000079
Producto;Si;No;Si;PULSERA REGULABLE CANUTILLO ROJO Y CORAZÓN;AS-PU000080;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000080
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA ROJO C/ CARACOLES;AS-PU000081;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000081
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA C/ OJO ROJO;AS-PU000082;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000082
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA ROJO Y DORADO;AS-PU000083;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000083
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA ROJO C/ FLOR;AS-PU000084;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000084
Producto;Si;No;Si;PULSERA REGULABLE CANUTILLO ROJO Y BLANCO C/ CORAZÓN;AS-PU000085;Unidad;BIJOU;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000085
Producto;Si;No;Si;PULSERA HILO REGULABLE NEGRO CRUZ DORADA;AS-PU000086;Unidad;ACCESORIOS;PULSERA;355,72;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000086
Producto;Si;No;Si;PULSERA REGULABLE CRISTAL FASCETADAS C/ OJOS ROJO;AS-PU000087;Unidad;BIJOU;PULSERA;383,1;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000087
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA NEGRO Y MANITO CELESTE;AS-PU000088;Unidad;BIJOU;PULSERA;383,1;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000088
Producto;Si;No;Si;PULSERA REGULABLE MOSTACILLA FASCETADA CELESTE C/ OJO TURCO;AS-PU000089;Unidad;BIJOU;PULSERA;383,1;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000089
Producto;Si;No;Si;PULSERA REGULABLE FASCETADAS NEGRO Y DISCOS CELESTE;AS-PU000090;Unidad;BIJOU;PULSERA;383,1;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000090
Producto;Si;No;Si;PULSERA REGULABLE FASCETADAS AZUL C/ CILINDRICAS CELESTE;AS-PU000091;Unidad;BIJOU;PULSERA;383,1;2990;;2990;2990;;Ventas;;Mercaderías;;Costo de la mercadería;AS-PU000091
